0.2082
0.3200
0.0499
state,currentTime,x,y,liftoff,acc,errorX,errorY,proportionalX,proportionalY,integralX,integralY,derivativeX,derivativeY,MotorAngleX,MotorAngleY,OutputX,OutputY,prev_errorX,prev_errorY,flightTime,dt,x_origin,y_origin, pressure
Ground, 28902549.00,0.2500,2.1875,-0.0200,9.7600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,79.7861,61.5486,0.0000,0.0000,0.0000,0.0226,0.0000,0.0000,97549.0320
Ground, 28945006.00,0.2500,2.1875,0.0000,9.7600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,79.7861,61.5486,0.0000,0.0000,0.0000,0.0279,0.0000,0.0000,97549.6673
Ground, 28986491.00,0.2500,2.1875,0.0200,9.7800,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,79.7861,61.5486,0.0000,0.0000,0.0000,0.0280,0.0000,0.0000,97550.0084
Ground, 29023779.00,0.2500,2.1875,0.0300,9.7700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,79.7861,61.5486,0.0000,0.0000,0.0000,0.0238,0.0000,0.0000,97549.4838
Ground, 29066176.00,0.2500,2.1875,0.0300,9.8000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,79.7861,61.5486,0.0000,0.0000,0.0000,0.0282,0.0000,0.0000,97549.6195
Ground, 29105942.00,0.2500,2.1875,-0.0300,9.7500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,79.7861,61.5486,0.0000,0.0000,0.0000,0.0263,0.0000,0.0000,97549.9388
Ground, 29141186.00,0.2500,2.1875,-0.0300,9.7600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,79.7861,61.5486,0.0000,0.0000,0.0000,0.0218,0.0000,0.0000,97549.9075
Ground, 29185264.00,0.2500,2.1875,0.0200,9.7900,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,79.7861,61.5486,0.0000,0.0000,0.0000,0.0286,0.0000,0.0000,97550.1873
Ground, 29226565.00,0.2500,2.1875,-0.0100,9.7900,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,79.7861,61.5486,0.0000,0.0000,0.0000,0.0278,0.0000,0.0000,97549.5377
Ground, 29263937.00,0.2500,2.1875,0.0000,9.7600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,79.7861,61.5486,0.0000,0.0000,0.0000,0.0239,0.0000,0.0000,97551.5181
Ground, 29305071.00,0.2500,2.1875,-0.0300,9.7500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,79.7861,61.5486,0.0000,0.0000,0.0000,0.0271,0.0000,0.0000,97551.3145
Ground, 29346510.00,0.2500,2.1875,-0.0300,9.7700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,79.7861,61.5486,0.0000,0.0000,0.0000,0.0280,0.0000,0.0000,97551.6503
Ground, 29384111.00,0.2500,2.1875,0.0300,9.8000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,79.7861,61.5486,0.0000,0.0000,0.0000,0.0241,0.0000,0.0000,97550.9050
Ground, 29426182.00,0.2500,2.1875,0.0100,9.7900,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,79.7861,61.5486,0.0000,0.0000,0.0000,0.0282,0.0000,0.0000,97551.3154
Ground, 29466789.00,0.2500,2.1875,-0.0300,9.7700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,79.7861,61.5486,0.0000,0.0000,0.0000,0.0271,0.0000,0.0000,97550.4446
Ground, 29502884.00,0.2500,2.1875,-0.0300,9.7600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,79.7861,61.5486,0.0000,0.0000,0.0000,0.0226,0.0000,0.0000,97550.7013
Ground, 29545635.00,0.2500,2.1875,-0.0200,9.7700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,79.7861,61.5486,0.0000,0.0000,0.0000,0.0281,0.0000,0.0000,97550.3059
Ground, 29586961.00,0.2500,2.1875,0.0300,9.8000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,79.7861,61.5486,0.0000,0.0000,0.0000,0.0279,0.0000,0.0000,97549.9722
Ground, 29624211.00,0.2500,2.1875,0.0000,9.7800,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,79.7861,61.5486,0.0000,0.0000,0.0000,0.0238,0.0000,0.0000,97550.0926
Ground, 29666518.00,0.2500,2.1875,0.0300,9.7900,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,79.7861,61.5486,0.0000,0.0000,0.0000,0.0282,0.0000,0.0000,97549.9580
Ground, 29706315.00,0.2500,2.1875,-0.0300,9.7400,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,79.7861,61.5486,0.0000,0.0000,0.0000,0.0263,0.0000,0.0000,97549.1957
Ground, 29741431.00,0.2500,2.1875,-0.0300,9.7800,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,79.7861,61.5486,0.0000,0.0000,0.0000,0.0216,0.0000,0.0000,97549.4053
Ground, 29785354.00,0.2500,2.1875,0.0000,9.7700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,79.7861,61.5486,0.0000,0.0000,0.0000,0.0285,0.0000,0.0000,97549.6669
Ground, 29826709.00,0.2500,2.1875,0.0300,9.7900,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,79.7861,61.5486,0.0000,0.0000,0.0000,0.0279,0.0000,0.0000,97548.8540
Ground, 29864339.00,0.2500,2.1875,-0.0500,9.7500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,79.7861,61.5486,0.0000,0.0000,0.0000,0.0242,0.0000,0.0000,97548.5119
Ground, 29905443.00,0.2500,2.1875,-0.0300,9.7700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,79.7861,61.5486,0.0000,0.0000,0.0000,0.0271,0.0000,0.0000,97549.2960
Ground, 29946813.00,0.2500,2.1875,-0.0200,9.7700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,79.7861,61.5486,0.0000,0.0000,0.0000,0.0279,0.0000,0.0000,97549.5466
Ground, 29984439.00,0.2500,2.1875,0.0300,9.7900,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,79.7861,61.5486,0.0000,0.0000,0.0000,0.0241,0.0000,0.0000,97549.8164
Ground, 30026551.00,0.2500,2.1875,-0.0300,9.7700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,79.7861,61.5486,0.0000,0.0000,0.0000,0.0282,0.0000,0.0000,97549.6458
Ground, 30067189.00,0.2500,2.1875,-0.0100,9.7500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,79.7861,61.5486,0.0000,0.0000,0.0000,0.0272,0.0000,0.0000,97549.7946
Ground, 30103807.00,0.2500,2.1875,-0.0400,9.7600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,79.7861,61.5486,0.0000,0.0000,0.0000,0.0231,0.0000,0.0000,97549.3737
Ground, 30146369.00,0.2500,2.1875,0.0600,9.8100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,79.7861,61.5486,0.0000,0.0000,0.0000,0.0283,0.0000,0.0000,97549.8924
Ground, 30187287.00,0.2500,2.1875,0.0100,9.7900,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,79.7861,61.5486,0.0000,0.0000,0.0000,0.0274,0.0000,0.0000,97549.9494
Ground, 30224549.00,0.2500,2.1875,-0.0100,9.7800,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,79.7861,61.5486,0.0000,0.0000,0.0000,0.0238,0.0000,0.0000,97549.5549
Ground, 30266877.00,0.2500,2.1875,0.0200,9.7800,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,79.7861,61.5486,0.0000,0.0000,0.0000,0.0282,0.0000,0.0000,97550.0456
Ground, 30306695.00,0.2500,2.1875,-0.0300,9.7600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,79.7861,61.5486,0.0000,0.0000,0.0000,0.0263,0.0000,0.0000,97550.1751
Ground, 30341840.00,0.2500,2.1875,0.0100,9.7800,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,79.7861,61.5486,0.0000,0.0000,0.0000,0.0217,0.0000,0.0000,97549.4851
Ground, 30385911.00,0.2500,2.1875,-0.0100,9.7700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,79.7861,61.5486,0.0000,0.0000,0.0000,0.0286,0.0000,0.0000,97549.3584
Ground, 30428891.00,0.2500,2.1875,0.0200,9.7700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,79.7861,61.5486,0.0000,0.0000,0.0000,0.0295,0.0000,0.0000,97549.1328
Ground, 30465193.00,0.2500,2.1875,0.0000,9.7600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,79.7861,61.5486,0.0000,0.0000,0.0000,0.0229,0.0000,0.0000,97549.5237
Ground, 30505823.00,0.2500,2.1875,-0.0400,9.7400,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,79.7861,61.5486,0.0000,0.0000,0.0000,0.0270,0.0000,0.0000,97550.0559
Ground, 30547177.00,0.2500,2.1875,-0.0300,9.7500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,79.7861,61.5486,0.0000,0.0000,0.0000,0.0280,0.0000,0.0000,97550.0590
Ground, 30584666.00,0.2500,2.1875,0.0100,9.7700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,79.7861,61.5486,0.0000,0.0000,0.0000,0.0241,0.0000,0.0000,97550.3873
Ground, 30626869.00,0.2500,2.1875,0.0200,9.7900,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,79.7861,61.5486,0.0000,0.0000,0.0000,0.0282,0.0000,0.0000,97550.8384
Ground, 30667489.00,0.2500,2.1875,0.0000,9.7600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,79.7861,61.5486,0.0000,0.0000,0.0000,0.0272,0.0000,0.0000,97550.1025
Ground, 30703522.00,0.2500,2.1875,0.0300,9.7900,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,79.7861,61.5486,0.0000,0.0000,0.0000,0.0226,0.0000,0.0000,97550.3036
Ground, 30745521.00,0.2500,2.1875,-0.0200,9.7600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,79.7861,61.5486,0.0000,0.0000,0.0000,0.0274,0.0000,0.0000,97549.3182
Ground, 30787314.00,0.2500,2.1875,-0.0100,9.7900,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,79.7861,61.5486,0.0000,0.0000,0.0000,0.0283,0.0000,0.0000,97551.0862
Ground, 30824772.00,0.2500,2.1875,0.0000,9.7700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,79.7861,61.5486,0.0000,0.0000,0.0000,0.0240,0.0000,0.0000,97550.3247
Ground, 30867116.00,0.2500,2.1875,0.0100,9.7700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,79.7861,61.5486,0.0000,0.0000,0.0000,0.0281,0.0000,0.0000,97550.7246
Ground, 30906633.00,0.2500,2.1875,-0.0200,9.7400,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,79.7861,61.5486,0.0000,0.0000,0.0000,0.0277,0.0000,0.0000,97550.4710
Ground, 30947616.00,0.2500,2.1875,-0.0200,9.7500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,79.7861,61.5486,0.0000,0.0000,0.0000,0.0276,0.0000,0.0000,97549.7410
Ground, 30987890.00,0.2500,2.1875,0.0400,9.8000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,79.7861,61.5486,0.0000,0.0000,0.0000,0.0269,0.0000,0.0000,97549.5714
Ground, 31025091.00,0.2500,2.1875,0.0200,9.7700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,79.7861,61.5486,0.0000,0.0000,0.0000,0.0238,0.0000,0.0000,97549.4515
Ground, 31067290.00,0.2500,2.1875,0.0300,9.7800,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,79.7861,61.5486,0.0000,0.0000,0.0000,0.0282,0.0000,0.0000,97549.2167
Ground, 31107007.00,0.2500,2.1875,0.0000,9.7700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,79.7861,61.5486,0.0000,0.0000,0.0000,0.0263,0.0000,0.0000,97549.4423
Ground, 31142166.00,0.2500,2.1875,0.0200,9.7900,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,79.7861,61.5486,0.0000,0.0000,0.0000,0.0217,0.0000,0.0000,97549.0568
Ground, 31186047.00,0.2500,2.1875,-0.0400,9.7600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,79.7861,61.5486,0.0000,0.0000,0.0000,0.0284,0.0000,0.0000,97548.9928
Ground, 31227434.00,0.2500,2.1875,0.0200,9.7800,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,79.7861,61.5486,0.0000,0.0000,0.0000,0.0280,0.0000,0.0000,97550.0631
Ground, 31264960.00,0.2500,2.1875,-0.0100,9.7700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,79.7861,61.5486,0.0000,0.0000,0.0000,0.0241,0.0000,0.0000,97550.3767
Ground, 31306017.00,0.2500,2.1875,-0.0100,9.7500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,79.7861,61.5486,0.0000,0.0000,0.0000,0.0270,0.0000,0.0000,97550.1074
Ground, 31347632.00,0.2500,2.1875,-0.0100,9.7600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,79.7861,61.5486,0.0000,0.0000,0.0000,0.0282,0.0000,0.0000,97550.0090
Ground, 31385197.00,0.2500,2.1875,0.0300,9.7900,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,79.7861,61.5486,0.0000,0.0000,0.0000,0.0241,0.0000,0.0000,97549.2422
Ground, 31427605.00,0.2500,2.1875,-0.0200,9.7600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,79.7861,61.5486,0.0000,0.0000,0.0000,0.0284,0.0000,0.0000,97549.0090
Ground, 31468085.00,0.2500,2.1875,0.0200,9.7800,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,79.7861,61.5486,0.0000,0.0000,0.0000,0.0271,0.0000,0.0000,97548.1129
Ground, 31504424.00,0.2500,2.1875,-0.0200,9.7600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,79.7861,61.5486,0.0000,0.0000,0.0000,0.0230,0.0000,0.0000,97549.1422
Ground, 31546743.00,0.2500,2.1875,-0.0300,9.7700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,79.7861,61.5486,0.0000,0.0000,0.0000,0.0281,0.0000,0.0000,97549.6716
Ground, 31588097.00,0.2500,2.1875,0.0000,9.7800,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,79.7861,61.5486,0.0000,0.0000,0.0000,0.0279,0.0000,0.0000,97549.0148
Ground, 31633789.00,0.2500,2.1875,0.0100,9.7800,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,79.7861,61.5486,0.0000,0.0000,0.0000,0.0322,0.0000,0.0000,97549.1857
Ground, 31683555.00,0.2500,2.1875,0.0000,9.7800,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,79.7861,61.5486,0.0000,0.0000,0.0000,0.0356,0.0000,0.0000,97549.4137
Ground, 31718267.00,0.2500,2.1875,0.0500,9.7900,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,79.7861,61.5486,0.0000,0.0000,0.0000,0.0270,0.0000,0.0000,97549.8998
Ground, 31757403.00,0.2500,2.1875,0.0000,9.7700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,79.7861,61.5486,0.0000,0.0000,0.0000,0.0256,0.0000,0.0000,97550.4161
Ground, 31792464.00,0.2500,2.1875,0.0100,9.7900,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,79.7861,61.5486,0.0000,0.0000,0.0000,0.0217,0.0000,0.0000,97549.5552
Ground, 31836463.00,0.2500,2.1875,0.0000,9.7700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,79.7861,61.5486,0.0000,0.0000,0.0000,0.0283,0.0000,0.0000,97549.3884
Ground, 31877636.00,0.2500,2.1875,0.0100,9.7800,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,79.7861,61.5486,0.0000,0.0000,0.0000,0.0282,0.0000,0.0000,97549.2672
Ground, 31914862.00,0.2500,2.1875,-0.0600,9.7500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,79.7861,61.5486,0.0000,0.0000,0.0000,0.0242,0.0000,0.0000,97549.5987
Ground, 31956125.00,0.2500,2.1875,0.0000,9.7600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,79.7861,61.5486,0.0000,0.0000,0.0000,0.0272,0.0000,0.0000,97549.8433
Ground, 31997561.00,0.2500,2.1875,-0.0100,9.7600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,79.7861,61.5486,0.0000,0.0000,0.0000,0.0281,0.0000,0.0000,97549.5897
Ground, 32035111.00,0.2500,2.1875,-0.0200,9.7800,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,79.7861,61.5486,0.0000,0.0000,0.0000,0.0244,0.0000,0.0000,97549.6984
Ground, 32077237.00,0.2500,2.1875,0.0300,9.7900,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,79.7861,61.5486,0.0000,0.0000,0.0000,0.0282,0.0000,0.0000,97549.7700
Ground, 32118133.00,0.2500,2.1875,0.0200,9.7800,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,79.7861,61.5486,0.0000,0.0000,0.0000,0.0277,0.0000,0.0000,97549.5876
Ground, 32152654.00,0.2500,2.1875,0.0100,9.7600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,79.7861,61.5486,0.0000,0.0000,0.0000,0.0209,0.0000,0.0000,97549.4990
Ground, 32192928.00,0.2500,2.1875,0.0300,9.7800,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,79.7861,61.5486,0.0000,0.0000,0.0000,0.0251,0.0000,0.0000,97549.5911
Ground, 32236681.00,0.2500,2.1875,-0.0100,9.7600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,79.7861,61.5486,0.0000,0.0000,0.0000,0.0284,0.0000,0.0000,97549.1001
